player_name,Wins
User_1,12247
User_2,12108
User_3,10494
User_4,8535
User_5,7711
User_6,6548
User_7,6201
User_8,5559
User_9,4766
User_10,4745
User_11,4713
User_12,4616
User_13,4515
User_14,4444
User_15,4313
User_16,4303
User_17,4258
User_18,4172
User_19,4172
User_20,3934
User_21,3907
User_22,3875
User_23,3787
User_24,3767
User_25,3743
User_26,3689
User_27,3638
User_28,3519
User_29,3510
User_30,3497
User_31,3471
User_32,3434
User_33,3318
User_34,3230
User_35,3225
User_36,3182
User_37,3177
User_38,3170
User_39,3149
User_40,3141
User_41,3103
User_42,3083
User_43,3069
User_44,3007
User_45,2968
User_46,2960
User_47,2909
User_48,2880
User_49,2856
User_50,2832
User_51,2824
User_52,2816
User_53,2797
User_54,2785
User_55,2774
User_56,2737
User_57,2730
User_58,2690
User_59,2686
User_60,2676
User_61,2640
User_62,2636
User_63,2636
User_64,2630
User_65,2606
User_66,2569
User_67,2526
User_68,2516
User_69,2514
User_70,2497
User_71,2490
User_72,2466
User_73,2424
User_74,2421
User_75,2421
User_76,2408
User_77,2404
User_78,2395
User_79,2395
User_80,2367
User_81,2366
User_82,2359
User_83,2353
User_84,2346
User_85,2333
User_86,2326
User_87,2315
User_88,2314
User_89,2311
User_90,2307
User_91,2305
User_92,2285
User_93,2284
User_94,2284
User_95,2280
User_96,2275
User_97,2273
User_98,2266
User_99,2240
User_100,2240
User_101,2231
User_102,2197
User_103,2193
User_104,2188
User_105,2187
User_106,2183
User_107,2162
User_108,2143
User_109,2132
User_110,2128
User_111,2127
User_112,2105
User_113,2094
User_114,2083
User_115,2077
User_116,2061
User_117,2054
User_118,2046
User_119,2042
User_120,2027
User_121,2024
User_122,2024
User_123,2003
User_124,1999
User_125,1998
User_126,1995
User_127,1981
User_128,1965
User_129,1960
User_130,1954
User_131,1953
User_132,1949
User_133,1939
User_134,1931
User_135,1929
User_136,1913
User_137,1885
User_138,1885
User_139,1881
User_140,1880
User_141,1879
User_142,1878
User_143,1863
User_144,1861
User_145,1843
User_146,1837
User_147,1833
User_148,1822
User_149,1807
User_150,1799
User_151,1786
User_152,1786
User_153,1782
User_154,1766
User_155,1758
User_156,1757
User_157,1756
User_158,1754
User_159,1753
User_160,1751
User_161,1746
User_162,1729
User_163,1729
User_164,1715
User_165,1712
User_166,1701
User_167,1694
User_168,1686
User_169,1665
User_170,1652
User_171,1645
User_172,1640
User_173,1631
User_174,1630
User_175,1613
User_176,1601
User_177,1601
User_178,1594
User_179,1590
User_180,1587
User_181,1587
User_182,1585
User_183,1584
User_184,1584
User_185,1584
User_186,1582
User_187,1582
User_188,1575
User_189,1574
User_190,1566
User_191,1563
User_192,1558
User_193,1557
User_194,1554
User_195,1554
User_196,1544
User_197,1543
User_198,1541
User_199,1539
User_200,1538
User_201,1538
User_202,1529
User_203,1526
User_204,1521
User_205,1517
User_206,1515
User_207,1515
User_208,1514
User_209,1512
User_210,1510
User_211,1509
User_212,1499
User_213,1498
User_214,1496
User_215,1495
User_216,1493
User_217,1481
User_218,1478
User_219,1473
User_220,1472
User_221,1470
User_222,1470
User_223,1470
User_224,1466
User_225,1462
User_226,1453
User_227,1442
User_228,1440
User_229,1436
User_230,1426
User_231,1425
User_232,1421
User_233,1419
User_234,1419
User_235,1417
User_236,1411
User_237,1396
User_238,1393
User_239,1390
User_240,1383
User_241,1380
User_242,1372
User_243,1368
User_244,1361
User_245,1361
User_246,1358
