player_name,Wins
User_1,20719
User_2,11405
User_3,10984
User_4,10575
User_5,10575
User_6,10560
User_7,10196
User_8,9629
User_9,9121
User_10,9041
User_11,8974
User_12,8698
User_13,8510
User_14,8436
User_15,8382
User_16,8103
User_17,8008
User_18,7955
User_19,7739
User_20,7717
User_21,7517
User_22,7517
User_23,7434
User_24,7245
User_25,7087
User_26,7082
User_27,6977
User_28,6846
User_29,6686
User_30,6595
User_31,6506
User_32,6484
User_33,6447
User_34,6404
User_35,6382
User_36,6370
User_37,6312
User_38,6236
User_39,6210
User_40,6202
User_41,6179
User_42,6160
User_43,6091
User_44,6072
User_45,6069
User_46,6059
User_47,6031
User_48,5987
User_49,5944
User_50,5941
User_51,5941
User_52,5938
User_53,5912
User_54,5902
User_55,5889
User_56,5872
User_57,5821
User_58,5820
User_59,5733
User_60,5715
User_61,5647
User_62,5633
User_63,5633
User_64,5555
User_65,5526
User_66,5513
User_67,5505
User_68,5404
User_69,5403
User_70,5389
User_71,5371
User_72,5354
User_73,5345
User_74,5329
User_75,5317
User_76,5272
User_77,5251
User_78,5242
User_79,5218
User_80,5216
User_81,5196
User_82,5188
User_83,5186
User_84,5181
User_85,5181
User_86,5156
User_87,5145
User_88,5122
User_89,5114
User_90,5101
User_91,5091
User_92,5071
User_93,5070
User_94,5066
User_95,5053
User_96,5044
User_97,5043
User_98,5043
User_99,5038
User_100,5037
User_101,5020
User_102,5010
User_103,4973
User_104,4914
User_105,4856
User_106,4845
User_107,4842
User_108,4839
User_109,4817
User_110,4806
User_111,4768
User_112,4749
User_113,4741
User_114,4725
User_115,4723
User_116,4720
User_117,4714
User_118,4709
User_119,4686
User_120,4681
User_121,4666
User_122,4649
User_123,4643
User_124,4629
User_125,4613
User_126,4592
User_127,4584
User_128,4562
User_129,4548
User_130,4544
User_131,4539
User_132,4538
User_133,4526
User_134,4511
User_135,4508
User_136,4487
User_137,4482
User_138,4480
User_139,4477
User_140,4467
User_141,4456
