player_name,Wins
User_1,13666
User_2,10030
User_3,7858
User_4,6924
User_5,6081
User_6,5628
User_7,5532
User_8,5526
User_9,5464
User_10,5025
User_11,5017
User_12,4939
User_13,4767
User_14,4625
User_15,4461
User_16,4364
User_17,3892
User_18,3748
User_19,3648
User_20,3637
User_21,3575
User_22,3518
User_23,3473
User_24,3464
User_25,3464
User_26,3386
User_27,3380
User_28,3244
User_29,3084
User_30,3054
User_31,3052
User_32,3044
User_33,2940
User_34,2938
User_35,2923
User_36,2895
User_37,2886
User_38,2779
User_39,2740
User_40,2685
User_41,2666
User_42,2663
User_43,2632
User_44,2617
User_45,2583
User_46,2549
User_47,2537
User_48,2527
User_49,2524
User_50,2520
User_51,2519
User_52,2509
User_53,2497
User_54,2488
User_55,2448
User_56,2439
User_57,2409
User_58,2407
User_59,2383
User_60,2328
User_61,2322
User_62,2309
User_63,2306
User_64,2302
User_65,2270
User_66,2237
User_67,2233
User_68,2233
User_69,2224
User_70,2223
User_71,2182
User_72,2182
User_73,2176
User_74,2167
User_75,2123
User_76,2083
User_77,2079
User_78,2075
User_79,2035
User_80,2021
User_81,2009
User_82,2005
User_83,1989
User_84,1983
User_85,1964
User_86,1950
User_87,1947
User_88,1912
User_89,1898
User_90,1884
User_91,1883
User_92,1876
User_93,1859
User_94,1857
User_95,1850
User_96,1848
User_97,1847
User_98,1841
User_99,1821
User_100,1820
User_101,1820
User_102,1811
User_103,1801
User_104,1798
User_105,1793
User_106,1784
User_107,1782
User_108,1778
User_109,1774
User_110,1766
User_111,1761
User_112,1761
User_113,1760
User_114,1750
User_115,1748
User_116,1738
User_117,1732
User_118,1720
User_119,1716
User_120,1709
User_121,1703
User_122,1693
User_123,1681
User_124,1680
User_125,1680
User_126,1669
User_127,1659
User_128,1649
User_129,1620
User_130,1610
User_131,1605
User_132,1601
User_133,1599
User_134,1593
User_135,1589
User_136,1585
User_137,1572
User_138,1553
User_139,1550
User_140,1534
User_141,1531
User_142,1531
User_143,1528
User_144,1523
User_145,1519
User_146,1510
User_147,1498
User_148,1495
User_149,1479
User_150,1479
User_151,1475
User_152,1471
User_153,1471
User_154,1468
User_155,1465
User_156,1465
User_157,1461
User_158,1455
User_159,1449
User_160,1449
User_161,1445
User_162,1444
User_163,1441
User_164,1437
User_165,1433
User_166,1429
User_167,1425
User_168,1422
User_169,1422
User_170,1418
User_171,1415
User_172,1413
User_173,1408
User_174,1398
User_175,1397
User_176,1392
User_177,1388
User_178,1385
User_179,1370
User_180,1367
User_181,1366
User_182,1366
User_183,1360
User_184,1359
User_185,1355
User_186,1352
User_187,1349
User_188,1346
User_189,1343
User_190,1339
User_191,1338
User_192,1337
User_193,1329
User_194,1322
User_195,1313
User_196,1312
User_197,1311
User_198,1310
User_199,1309
User_200,1302
User_201,1297
User_202,1289
User_203,1287
User_204,1286
User_205,1283
User_206,1282
User_207,1282
User_208,1281
User_209,1276
User_210,1275
User_211,1275
User_212,1272
User_213,1270
User_214,1258
User_215,1257
User_216,1256
User_217,1253
User_218,1253
User_219,1250
User_220,1243
User_221,1242
User_222,1235
User_223,1234
