player_name,Wins
User_1,13050
User_2,12356
User_3,8628
User_4,8500
User_5,8388
User_6,7821
User_7,6960
User_8,6943
User_9,6840
User_10,6613
User_11,6449
User_12,6430
User_13,6291
User_14,6134
User_15,6068
User_16,5779
User_17,5673
User_18,5562
User_19,5555
User_20,5545
User_21,5503
User_22,5168
User_23,5167
User_24,5139
User_25,5103
User_26,5099
User_27,5095
User_28,5055
User_29,5023
User_30,4959
User_31,4863
User_32,4850
User_33,4781
User_34,4775
User_35,4671
User_36,4649
User_37,4645
User_38,4601
User_39,4512
User_40,4487
User_41,4464
User_42,4461
User_43,4457
User_44,4404
User_45,4344
User_46,4323
User_47,4295
User_48,4268
User_49,4261
User_50,4218
User_51,4096
User_52,4061
User_53,4055
User_54,4049
User_55,4000
User_56,3969
User_57,3966
User_58,3921
User_59,3915
User_60,3908
User_61,3891
User_62,3890
User_63,3882
User_64,3863
User_65,3862
User_66,3840
User_67,3822
User_68,3806
User_69,3789
User_70,3752
User_71,3734
User_72,3712
User_73,3597
User_74,3565
User_75,3534
User_76,3524
User_77,3490
User_78,3456
User_79,3399
User_80,3395
User_81,3380
User_82,3367
User_83,3356
User_84,3316
User_85,3307
User_86,3290
User_87,3282
User_88,3274
User_89,3269
User_90,3269
User_91,3260
User_92,3182
User_93,3150
User_94,3150
User_95,3141
User_96,3141
User_97,3082
User_98,3081
User_99,3049
User_100,3043
User_101,3029
User_102,3004
User_103,2953
User_104,2947
User_105,2942
User_106,2928
User_107,2913
User_108,2904
User_109,2902
User_110,2888
User_111,2874
User_112,2869
User_113,2859
User_114,2852
User_115,2849
User_116,2844
User_117,2813
User_118,2805
User_119,2790
User_120,2788
User_121,2778
User_122,2777
User_123,2775
User_124,2765
User_125,2758
User_126,2756
User_127,2755
User_128,2749
User_129,2733
User_130,2711
User_131,2710
User_132,2699
User_133,2696
User_134,2688
User_135,2679
User_136,2663
User_137,2634
User_138,2632
User_139,2628
User_140,2605
User_141,2594
User_142,2578
User_143,2548
User_144,2536
User_145,2533
User_146,2532
User_147,2525
User_148,2517
User_149,2516
User_150,2511
User_151,2508
User_152,2504
User_153,2497
User_154,2491
User_155,2485
User_156,2460
User_157,2448
User_158,2448
User_159,2440
User_160,2437
User_161,2428
User_162,2420
User_163,2398
User_164,2381
User_165,2365
User_166,2360
User_167,2354
User_168,2337
User_169,2334
User_170,2327
User_171,2327
User_172,2321
User_173,2319
User_174,2308
User_175,2307
User_176,2304
User_177,2304
User_178,2304
User_179,2299
User_180,2293
User_181,2290
User_182,2287
User_183,2274
User_184,2270
User_185,2268
User_186,2267
User_187,2266
User_188,2259
User_189,2254
User_190,2251
User_191,2245
User_192,2245
User_193,2239
User_194,2237
User_195,2237
User_196,2236
User_197,2235
User_198,2233
User_199,2224
User_200,2217
User_201,2216
User_202,2202
User_203,2193
User_204,2185
User_205,2171
User_206,2169
User_207,2165
User_208,2164
User_209,2158
User_210,2158
User_211,2158
User_212,2156
User_213,2154
User_214,2151
User_215,2150
User_216,2140
User_217,2138
User_218,2136
User_219,2131
User_220,2127
User_221,2113
User_222,2101
User_223,2092
User_224,2091
User_225,2091
User_226,2086
User_227,2080
User_228,2079
User_229,2078
User_230,2077
User_231,2075
User_232,2075
User_233,2072
User_234,2070
User_235,2065
User_236,2064
User_237,2063
User_238,2058
User_239,2058
User_240,2049
User_241,2046
User_242,2040
User_243,2027
User_244,2025
User_245,2024
User_246,2024
User_247,2019
User_248,2012
User_249,2007
User_250,2005
User_251,2003
User_252,1996
User_253,1990
User_254,1987
User_255,1982
User_256,1980
User_257,1980
User_258,1974
User_259,1974
User_260,1973
User_261,1972
User_262,1972
User_263,1971
User_264,1967
User_265,1966
User_266,1963
User_267,1962
User_268,1950
User_269,1936
User_270,1936
User_271,1930
User_272,1928
User_273,1922
User_274,1914
User_275,1913
User_276,1912
User_277,1906
User_278,1905
User_279,1904
User_280,1904
User_281,1898
User_282,1898
User_283,1897
User_284,1897
User_285,1896
User_286,1893
User_287,1893
User_288,1883
User_289,1882
User_290,1880
User_291,1876
User_292,1875
User_293,1873
User_294,1871
User_295,1870
User_296,1868
User_297,1861
User_298,1859
User_299,1859
User_300,1855
User_301,1854
User_302,1852
User_303,1851
User_304,1845
User_305,1841
User_306,1839
User_307,1837
User_308,1836
User_309,1834
User_310,1833
User_311,1831
User_312,1830
User_313,1830
User_314,1824
User_315,1822
User_316,1815
User_317,1815
User_318,1811
User_319,1808
