player_name,Wins
User_1,14573
User_2,14496
User_3,11671
User_4,9901
User_5,9017
User_6,7119
User_7,6786
User_8,6727
User_9,6639
User_10,6389
User_11,6109
User_12,5787
User_13,5605
User_14,5391
User_15,5356
User_16,5177
User_17,5005
User_18,4783
User_19,4705
User_20,4682
User_21,4612
User_22,4612
User_23,4473
User_24,4425
User_25,4412
User_26,4380
User_27,4351
User_28,4329
User_29,4257
User_30,4257
User_31,4232
User_32,4210
User_33,4190
User_34,4122
User_35,4086
User_36,3993
User_37,3862
User_38,3851
User_39,3841
User_40,3760
User_41,3748
User_42,3726
User_43,3675
User_44,3604
User_45,3590
User_46,3553
User_47,3539
User_48,3527
User_49,3499
User_50,3496
User_51,3459
User_52,3365
User_53,3364
User_54,3331
User_55,3323
User_56,3303
User_57,3299
User_58,3292
User_59,3279
User_60,3278
User_61,3270
User_62,3248
User_63,3234
User_64,3197
User_65,3151
User_66,3134
User_67,3123
User_68,3112
User_69,3090
User_70,3075
User_71,3075
User_72,3061
User_73,3058
User_74,3054
User_75,3033
User_76,3032
User_77,3032
User_78,3019
User_79,2976
User_80,2961
User_81,2959
User_82,2935
User_83,2875
User_84,2871
User_85,2869
User_86,2868
User_87,2868
User_88,2859
User_89,2859
User_90,2833
User_91,2823
User_92,2802
User_93,2771
User_94,2769
User_95,2767
User_96,2741
User_97,2739
User_98,2737
User_99,2723
User_100,2718
User_101,2685
User_102,2684
User_103,2680
User_104,2679
User_105,2677
User_106,2671
User_107,2653
User_108,2628
User_109,2612
User_110,2609
User_111,2607
User_112,2598
User_113,2588
User_114,2572
User_115,2565
User_116,2554
User_117,2535
User_118,2533
User_119,2524
User_120,2513
User_121,2511
User_122,2500
User_123,2494
User_124,2494
User_125,2479
User_126,2476
User_127,2471
User_128,2444
User_129,2443
User_130,2435
User_131,2431
User_132,2426
User_133,2410
User_134,2398
User_135,2391
User_136,2378
User_137,2372
User_138,2367
User_139,2360
User_140,2357
User_141,2350
User_142,2338
User_143,2333
User_144,2331
User_145,2331
User_146,2312
User_147,2309
User_148,2303
User_149,2286
User_150,2237
User_151,2228
User_152,2221
User_153,2213
User_154,2210
User_155,2194
User_156,2190
User_157,2184
User_158,2182
User_159,2181
User_160,2176
User_161,2171
User_162,2165
User_163,2147
User_164,2140
User_165,2140
User_166,2139
User_167,2138
User_168,2138
User_169,2126
User_170,2123
User_171,2119
User_172,2102
User_173,2094
User_174,2094
User_175,2085
User_176,2083
User_177,2082
User_178,2081
User_179,2069
User_180,2065
User_181,2065
User_182,2049
User_183,2048
User_184,2046
User_185,2041
User_186,2038
User_187,2037
User_188,2037
User_189,2035
User_190,2034
User_191,2032
User_192,2031
User_193,2029
User_194,2028
User_195,2017
User_196,2016
User_197,2015
User_198,2012
User_199,2010
User_200,1997
User_201,1990
User_202,1990
User_203,1989
User_204,1974
User_205,1969
User_206,1964
User_207,1958
User_208,1946
User_209,1942
User_210,1931
User_211,1929
User_212,1924
User_213,1919
User_214,1904
User_215,1899
User_216,1896
User_217,1886
User_218,1883
User_219,1882
User_220,1878
User_221,1874
User_222,1873
User_223,1872
User_224,1867
User_225,1858
User_226,1854
User_227,1847
User_228,1846
User_229,1844
User_230,1844
User_231,1842
User_232,1842
User_233,1841
User_234,1841
User_235,1833
User_236,1830
User_237,1828
User_238,1825
User_239,1823
User_240,1817
User_241,1813
User_242,1811
User_243,1809
User_244,1805
User_245,1803
User_246,1796
User_247,1792
User_248,1792
User_249,1790
User_250,1787
User_251,1787
User_252,1787
User_253,1787
User_254,1784
User_255,1769
User_256,1766
User_257,1765
User_258,1761
User_259,1760
User_260,1760
User_261,1759
User_262,1758
User_263,1752
User_264,1748
User_265,1748
User_266,1745
User_267,1737
User_268,1736
User_269,1735
User_270,1728
User_271,1728
User_272,1725
User_273,1721
User_274,1717
User_275,1708
User_276,1706
User_277,1706
User_278,1704
User_279,1702
User_280,1695
User_281,1693
User_282,1691
User_283,1684
User_284,1679
User_285,1675
User_286,1672
User_287,1672
User_288,1672
User_289,1667
User_290,1667
User_291,1666
User_292,1666
User_293,1665
User_294,1663
User_295,1661
User_296,1658
User_297,1655
User_298,1655
User_299,1653
User_300,1651
User_301,1649
User_302,1649
User_303,1646
User_304,1646
User_305,1643
User_306,1642
