player_name,Wins
User_1,17344
User_2,12053
User_3,10974
User_4,9769
User_5,8454
User_6,8191
User_7,7266
User_8,7261
User_9,7033
User_10,6934
User_11,6915
User_12,6828
User_13,6630
User_14,6483
User_15,6349
User_16,6184
User_17,6114
User_18,5874
User_19,5874
User_20,5757
User_21,5720
User_22,5672
User_23,5649
User_24,5593
User_25,5535
User_26,5496
User_27,5479
User_28,5449
User_29,5199
User_30,5182
User_31,5137
User_32,5113
User_33,5084
User_34,5072
User_35,5050
User_36,5021
User_37,4953
User_38,4809
User_39,4778
User_40,4727
User_41,4663
User_42,4541
User_43,4476
User_44,4463
User_45,4454
User_46,4421
User_47,4418
User_48,4393
User_49,4374
User_50,4364
User_51,4320
User_52,4293
User_53,4247
User_54,4226
User_55,4196
User_56,4151
User_57,4142
User_58,4101
User_59,4100
User_60,4026
User_61,4025
User_62,4014
User_63,4006
User_64,3999
User_65,3982
User_66,3935
User_67,3908
User_68,3903
User_69,3894
User_70,3873
User_71,3855
User_72,3851
User_73,3843
User_74,3811
User_75,3799
User_76,3778
User_77,3765
User_78,3755
User_79,3732
User_80,3728
User_81,3724
User_82,3707
User_83,3695
User_84,3681
User_85,3676
User_86,3653
User_87,3650
User_88,3618
User_89,3615
User_90,3611
User_91,3607
User_92,3594
User_93,3569
User_94,3553
User_95,3550
User_96,3537
User_97,3519
User_98,3495
User_99,3466
User_100,3443
User_101,3419
User_102,3415
User_103,3410
User_104,3390
User_105,3382
User_106,3374
User_107,3369
User_108,3353
User_109,3343
User_110,3343
User_111,3333
User_112,3322
User_113,3309
User_114,3305
User_115,3304
User_116,3303
User_117,3295
User_118,3287
User_119,3282
User_120,3280
User_121,3278
User_122,3272
User_123,3254
User_124,3245
User_125,3236
User_126,3233
User_127,3233
User_128,3226
User_129,3214
User_130,3214
User_131,3197
User_132,3196
User_133,3189
User_134,3173
User_135,3167
User_136,3162
User_137,3158
User_138,3145
User_139,3142
User_140,3139
User_141,3136
User_142,3129
User_143,3128
User_144,3126
User_145,3123
User_146,3121
User_147,3120
User_148,3113
User_149,3111
User_150,3104
User_151,3098
User_152,3095
User_153,3091
User_154,3091
User_155,3087
User_156,3081
User_157,3061
User_158,3059
User_159,3051
User_160,3039
User_161,3036
User_162,3035
User_163,3022
User_164,3020
User_165,3018
User_166,3008
User_167,3000
User_168,2985
User_169,2985
User_170,2976
User_171,2970
User_172,2963
User_173,2961
User_174,2961
User_175,2958
User_176,2953
User_177,2945
User_178,2936
User_179,2924
User_180,2918
User_181,2917
User_182,2900
User_183,2892
User_184,2891
User_185,2889
User_186,2869
User_187,2868
User_188,2838
User_189,2836
User_190,2833
User_191,2829
User_192,2819
User_193,2817
User_194,2816
User_195,2815
User_196,2814
User_197,2812
User_198,2811
User_199,2802
User_200,2799
User_201,2797
User_202,2793
User_203,2792
User_204,2777
User_205,2766
User_206,2766
User_207,2765
User_208,2764
User_209,2764
User_210,2761
User_211,2752
User_212,2735
User_213,2734
User_214,2728
User_215,2725
User_216,2724
User_217,2720
User_218,2717
User_219,2705
User_220,2697
User_221,2696
User_222,2688
User_223,2687
User_224,2682
User_225,2681
User_226,2677
User_227,2677
User_228,2677
User_229,2674
User_230,2665
User_231,2664
User_232,2662
User_233,2659
User_234,2658
User_235,2648
User_236,2647
User_237,2646
User_238,2643
User_239,2636
User_240,2634
User_241,2633
User_242,2628
User_243,2623
User_244,2623
User_245,2622
User_246,2619
User_247,2618
User_248,2605
User_249,2597
User_250,2595
User_251,2585
User_252,2584
User_253,2578
User_254,2571
User_255,2570
User_256,2564
User_257,2558
User_258,2549
User_259,2548
User_260,2542
User_261,2541
User_262,2527
User_263,2527
User_264,2523
User_265,2522
User_266,2519
User_267,2517
User_268,2514
User_269,2506
User_270,2501
User_271,2497
User_272,2497
User_273,2495
User_274,2495
User_275,2494
User_276,2490
User_277,2490
User_278,2478
User_279,2474
User_280,2466
User_281,2460
User_282,2459
User_283,2454
User_284,2451
User_285,2451
User_286,2451
User_287,2448
User_288,2423
User_289,2422
User_290,2416
User_291,2412
User_292,2411
User_293,2411
User_294,2409
User_295,2406
User_296,2404
User_297,2404
User_298,2404
User_299,2403
User_300,2402
User_301,2402
User_302,2401
User_303,2399
User_304,2394
User_305,2390
User_306,2385
User_307,2385
User_308,2381
User_309,2379
User_310,2378
