player_name,Wins
User_1,13061
User_2,10414
User_3,10413
User_4,10030
User_5,9503
User_6,8633
User_7,8341
User_8,7057
User_9,6490
User_10,6054
User_11,6017
User_12,5770
User_13,5706
User_14,5238
User_15,5200
User_16,4858
User_17,4779
User_18,4764
User_19,4695
User_20,4695
User_21,4676
User_22,4639
User_23,4524
User_24,4447
User_25,4447
User_26,4403
User_27,4267
User_28,4249
User_29,4206
User_30,4026
User_31,4007
User_32,3946
User_33,3922
User_34,3921
User_35,3901
User_36,3695
User_37,3617
User_38,3616
User_39,3574
User_40,3523
User_41,3504
User_42,3433
User_43,3431
User_44,3403
User_45,3399
User_46,3394
User_47,3390
User_48,3371
User_49,3362
User_50,3349
User_51,3328
User_52,3299
User_53,3279
User_54,3270
User_55,3258
User_56,3257
User_57,3231
User_58,3220
User_59,3194
User_60,3189
User_61,3189
User_62,3181
User_63,3178
User_64,3164
User_65,3159
User_66,3126
User_67,3103
User_68,3098
User_69,3081
User_70,3059
User_71,3056
User_72,3041
User_73,3036
User_74,3032
User_75,3015
User_76,2987
User_77,2956
User_78,2943
User_79,2903
User_80,2883
User_81,2876
User_82,2870
User_83,2869
User_84,2842
User_85,2822
User_86,2787
User_87,2763
User_88,2749
User_89,2734
User_90,2721
User_91,2669
User_92,2663
User_93,2651
User_94,2635
User_95,2599
User_96,2579
User_97,2577
User_98,2551
User_99,2547
User_100,2541
User_101,2507
User_102,2495
User_103,2494
User_104,2488
User_105,2480
User_106,2479
User_107,2461
User_108,2451
User_109,2448
User_110,2437
User_111,2420
User_112,2420
User_113,2399
User_114,2389
User_115,2387
User_116,2381
User_117,2381
User_118,2370
User_119,2355
User_120,2332
User_121,2330
User_122,2325
User_123,2321
User_124,2318
User_125,2313
User_126,2312
User_127,2295
User_128,2289
User_129,2279
User_130,2250
User_131,2250
User_132,2249
User_133,2242
User_134,2236
User_135,2226
User_136,2222
User_137,2216
User_138,2211
User_139,2169
User_140,2168
User_141,2162
User_142,2150
User_143,2150
User_144,2142
User_145,2138
User_146,2129
User_147,2113
User_148,2097
User_149,2089
User_150,2081
User_151,2081
User_152,2062
User_153,2062
User_154,2061
User_155,2056
User_156,2038
User_157,2038
User_158,2026
User_159,2025
User_160,2017
User_161,2017
User_162,2008
User_163,2004
User_164,1988
User_165,1980
User_166,1974
User_167,1968
User_168,1945
User_169,1941
User_170,1939
User_171,1936
User_172,1931
User_173,1929
User_174,1911
User_175,1910
User_176,1910
User_177,1908
User_178,1905
User_179,1898
User_180,1894
User_181,1891
User_182,1889
User_183,1887
User_184,1882
User_185,1872
User_186,1856
User_187,1851
User_188,1851
User_189,1827
User_190,1822
User_191,1821
User_192,1815
User_193,1812
User_194,1812
User_195,1808
User_196,1808
User_197,1805
User_198,1790
User_199,1780
User_200,1779
User_201,1778
User_202,1771
User_203,1767
User_204,1762
User_205,1758
User_206,1756
User_207,1750
User_208,1749
User_209,1743
User_210,1739
User_211,1736
User_212,1736
User_213,1735
User_214,1727
User_215,1724
User_216,1723
User_217,1723
User_218,1722
User_219,1721
User_220,1717
User_221,1714
User_222,1710
User_223,1702
User_224,1692
User_225,1691
User_226,1682
User_227,1671
User_228,1669
User_229,1664
User_230,1661
User_231,1642
User_232,1633
User_233,1633
User_234,1624
User_235,1619
User_236,1616
User_237,1614
User_238,1613
User_239,1610
User_240,1608
User_241,1603
User_242,1593
User_243,1593
User_244,1589
User_245,1577
User_246,1573
User_247,1571
User_248,1570
User_249,1567
User_250,1565
User_251,1563
User_252,1560
User_253,1554
User_254,1553
User_255,1550
User_256,1548
User_257,1545
User_258,1542
User_259,1542
User_260,1539
User_261,1538
User_262,1535
User_263,1534
User_264,1533
User_265,1531
User_266,1528
User_267,1521
User_268,1518
User_269,1518
User_270,1511
User_271,1508
User_272,1507
User_273,1502
User_274,1501
User_275,1497
User_276,1496
User_277,1495
User_278,1493
User_279,1493
User_280,1493
User_281,1490
User_282,1484
User_283,1482
User_284,1482
User_285,1479
User_286,1473
User_287,1470
User_288,1468
User_289,1468
User_290,1460
User_291,1460
User_292,1456
User_293,1453
User_294,1446
User_295,1445
User_296,1444
User_297,1436
User_298,1432
User_299,1432
User_300,1430
User_301,1430
User_302,1429
User_303,1428
User_304,1427
User_305,1426
User_306,1425
User_307,1423
User_308,1422
User_309,1415
User_310,1412
User_311,1411
User_312,1410
User_313,1409
User_314,1408
User_315,1406
User_316,1406
User_317,1401
User_318,1399
User_319,1398
User_320,1394
User_321,1394
User_322,1394
User_323,1392
User_324,1390
User_325,1389
User_326,1388
User_327,1385
User_328,1381
User_329,1379
User_330,1378
User_331,1377
User_332,1376
User_333,1374
User_334,1373
User_335,1372
User_336,1368
User_337,1365
User_338,1364
User_339,1363
User_340,1358
User_341,1357
User_342,1355
User_343,1353
User_344,1351
User_345,1350
User_346,1350
User_347,1344
User_348,1343
User_349,1342
User_350,1341
User_351,1336
User_352,1333
User_353,1330
User_354,1327
User_355,1327
User_356,1325
User_357,1323
User_358,1320
User_359,1316
User_360,1315
User_361,1314
User_362,1313
User_363,1312
User_364,1312
User_365,1312
User_366,1311
User_367,1311
User_368,1311
User_369,1308
User_370,1307
User_371,1304
User_372,1304
User_373,1304
User_374,1304
User_375,1304
User_376,1298
User_377,1297
User_378,1295
User_379,1295
User_380,1293
User_381,1290
User_382,1290
User_383,1289
User_384,1289
User_385,1288
User_386,1288
User_387,1286
User_388,1284
User_389,1283
User_390,1283
User_391,1280
User_392,1278
User_393,1275
User_394,1275
User_395,1273
User_396,1271
User_397,1267
User_398,1267
User_399,1266
User_400,1263
User_401,1262
User_402,1262
User_403,1262
User_404,1259
User_405,1258
User_406,1253
User_407,1253
User_408,1252
User_409,1252
User_410,1252
User_411,1252
User_412,1251
User_413,1250
User_414,1250
User_415,1248
User_416,1247
User_417,1247
User_418,1242
User_419,1240
User_420,1239
User_421,1238
User_422,1238
User_423,1237
User_424,1236
User_425,1236
User_426,1235
User_427,1229
User_428,1228
User_429,1228
User_430,1227
User_431,1226
User_432,1226
User_433,1224
User_434,1224
User_435,1224
User_436,1223
User_437,1223
User_438,1222
User_439,1221
User_440,1221
User_441,1220
User_442,1220
User_443,1219
User_444,1219
User_445,1219
User_446,1218
User_447,1218
User_448,1218
User_449,1216
User_450,1215
User_451,1214
User_452,1213
User_453,1208
User_454,1206
User_455,1206
User_456,1205
User_457,1196
User_458,1195
User_459,1194
User_460,1193
User_461,1192
User_462,1191
User_463,1181
User_464,1181
User_465,1180
User_466,1180
User_467,1179
User_468,1179
User_469,1178
User_470,1175
User_471,1175
User_472,1174
User_473,1174
User_474,1174
User_475,1173
User_476,1172
User_477,1172
User_478,1171
User_479,1171
User_480,1170
User_481,1169
User_482,1167
User_483,1167
User_484,1167
User_485,1166
User_486,1165
User_487,1164
User_488,1163
User_489,1162
User_490,1161
User_491,1161
User_492,1161
User_493,1160
User_494,1160
User_495,1160
User_496,1159
User_497,1159
User_498,1159
User_499,1158
User_500,1158
