player_name,Kills
User_320,"5,985"
User_321,"5,966"
User_322,"5,964"
User_323,"5,956"
User_324,"5,952"
User_325,"5,951"
User_326,"5,931"
User_327,"5,905"
User_328,"5,903"
User_329,"5,902"
User_330,"5,890"
User_331,"5,881"
User_332,"5,862"
User_333,"5,858"
User_334,"5,853"
User_335,"5,849"
User_336,"5,843"
User_337,"5,839"
User_338,"5,837"
User_339,"5,827"
User_340,"5,816"
User_341,"5,807"
User_342,"5,802"
User_343,"5,791"
User_344,"5,773"
User_345,"5,755"
User_346,"5,754"
User_347,"5,749"
User_348,"5,749"
User_349,"5,747"
User_350,"5,745"
User_351,"5,735"
User_352,"5,728"
User_353,"5,726"
User_354,"5,714"
User_355,"5,712"
User_356,"5,709"
User_357,"5,704"
User_358,"5,696"
User_359,"5,693"
User_360,"5,661"
User_361,"5,658"
User_362,"5,655"
User_363,"5,632"
User_364,"5,616"
User_365,"5,610"
User_366,"5,609"
User_367,"5,603"
User_368,"5,585"
User_369,"5,579"
User_370,"5,578"
User_371,"5,575"
User_372,"5,570"
User_373,"5,567"
User_374,"5,566"
User_375,"5,557"
User_376,"5,534"
User_377,"5,516"
User_378,"5,515"
User_379,"5,498"
User_380,"5,469"
User_381,"5,468"
User_382,"5,462"
User_383,"5,423"
User_384,"5,422"
User_385,"5,416"
User_386,"5,410"
User_387,"5,404"
User_388,"5,401"
User_389,"5,387"
User_390,"5,386"
User_391,"5,376"
User_392,"5,375"
User_393,"5,374"
User_394,"5,372"
User_395,"5,368"
User_396,"5,357"
User_397,"5,350"
User_398,"5,346"
User_399,"5,343"
User_400,"5,336"
User_401,"5,332"
User_402,"5,321"
User_403,"5,318"
User_404,"5,312"
User_405,"5,298"
User_406,"5,294"
User_407,"5,291"
User_408,"5,290"
User_409,"5,276"
User_410,"5,273"
User_411,"5,262"
User_412,"5,260"
User_413,"5,243"
User_414,"5,241"
User_415,"5,233"
User_416,"5,212"
User_417,"5,210"
User_418,"5,196"
User_419,"5,195"
User_420,"5,192"
User_421,"5,177"
User_422,"5,169"
User_423,"5,163"
User_424,"5,155"
User_425,"5,149"
User_426,"5,148"
User_427,"5,142"
User_428,"5,139"
User_429,"5,128"
User_430,"5,125"
User_431,"5,118"
User_432,"5,115"
User_433,"5,104"
User_434,"5,095"
User_435,"5,089"
User_436,"5,080"
User_437,"5,065"
User_438,"5,062"
User_439,"5,061"
User_440,"5,053"
User_441,"5,052"
User_442,"5,048"
User_443,"5,047"
User_444,"5,047"
User_445,"5,040"
User_446,"5,038"
User_447,"5,014"
User_448,"5,012"
User_449,"5,006"
User_450,"5,004"
User_451,"5,003"
User_452,"5,000"
User_453,"5,000"
User_454,"4,997"
User_455,"4,992"
User_456,"4,985"
User_457,"4,983"
User_458,"4,973"
User_459,"4,972"
User_460,"4,965"
User_461,"4,964"
User_462,"4,960"
User_463,"4,951"
User_464,"4,949"
User_465,"4,936"
User_466,"4,924"
User_467,"4,921"
User_468,"4,912"
User_469,"4,904"
User_470,"4,901"
User_471,"4,901"
User_472,"4,901"
User_473,"4,894"
User_474,"4,889"
User_475,"4,888"
User_476,"4,882"
User_477,"4,881"
User_478,"4,874"
User_479,"4,872"
User_480,"4,870"
User_481,"4,865"
User_482,"4,835"
User_483,"4,829"
User_484,"4,828"
User_485,"4,826"
User_486,"4,820"
User_487,"4,813"
User_488,"4,811"
User_489,"4,811"
User_490,"4,802"
User_491,"4,801"
User_492,"4,793"
User_493,"4,776"
User_494,"4,768"
User_495,"4,761"
User_496,"4,754"
User_497,"4,753"
User_498,"4,750"
User_499,"4,735"
User_500,"4,732"
