player_name,Damage
User_1,216111904
User_2,126089104
User_3,77971296
User_4,59046465
User_5,42672188
User_6,40795151
User_7,40680333
User_8,40629245
User_9,40250255
User_10,38286148
User_11,37184642
User_12,35369091
User_13,34557630
User_14,34250520
User_15,34030704
User_16,33361516
User_17,32633373
User_18,32313403
User_19,31666492
User_20,31537390
User_21,31419216
User_22,31006694
User_23,30420496
User_24,30274145
User_25,30147322
User_26,30071794
User_27,30043749
User_28,29540549
User_29,28821168
User_30,28718318
User_31,28681930
User_32,28576509
User_33,28485007
User_34,28367976
User_35,28028860
User_36,27871851
User_37,27669580
User_38,27608288
User_39,27548866
User_40,27403207
User_41,27285723
User_42,27228973
User_43,26885761
User_44,26603272
User_45,26446866
User_46,26383063
User_47,26245768
User_48,26111355
User_49,25748820
User_50,25152659
User_51,24970168
User_52,24932918
User_53,24798114
User_54,24666419
User_55,24623782
User_56,24613212
User_57,24558534
User_58,24487927
User_59,24458142
User_60,24187121
User_61,24116569
User_62,24078811
User_63,24050439
User_64,24035150
User_65,24012768
User_66,24009678
User_67,23891382
User_68,23713751
User_69,23547661
User_70,23503603
User_71,23399991
User_72,23314842
User_73,23293173
User_74,23253635
User_75,23141631
User_76,23020434
User_77,22951440
User_78,22929714
User_79,22900682
User_80,22812843
User_81,22806808
User_82,22761282
User_83,22686418
User_84,22626558
User_85,22614627
User_86,22572188
User_87,22565764
User_88,22493063
User_89,22417445
User_90,22295068
User_91,22294229
User_92,22222439
User_93,22184841
User_94,22178212
User_95,22166988
User_96,22157401
User_97,22152773
User_98,22113446
User_99,22106815
User_100,22064009
User_101,22016785
User_102,21821853
User_103,21810590
User_104,21672749
User_105,21659494
User_106,21576676
User_107,21572698
User_108,21546460
User_109,21540283
User_110,21524855
User_111,21501333
User_112,21438415
User_113,21426863
User_114,21423374
User_115,21401811
User_116,21393510
User_117,21350481
User_118,21336517
User_119,21326630
User_120,21322829
User_121,21275014
User_122,21255604
User_123,21201146
User_124,21171980
User_125,21147496
User_126,21138336
User_127,21125129
User_128,21116344
User_129,21064051
User_130,21048992
User_131,21040955
User_132,20993496
User_133,20935957
User_134,20926835
User_135,20905702
User_136,20829273
User_137,20793969
User_138,20666694
User_139,20647039
User_140,20569405
User_141,20533382
User_142,20527454
User_143,20483628
User_144,20477367
User_145,20474214
User_146,20428631
User_147,20426411
User_148,20363645
User_149,20359054
User_150,20330814
User_151,20321597
User_152,20307688
User_153,20306937
User_154,20305089
User_155,20246693
User_156,20243148
User_157,20240187
User_158,20210632
User_159,20187777
User_160,20172946
User_161,20168953
User_162,20138570
User_163,20135136
User_164,20036852
User_165,20023063
User_166,20019476
User_167,19999180
User_168,19983314
User_169,19851841
User_170,19834166
User_171,19824791
User_172,19802486
User_173,19757567
User_174,19729905
User_175,19698047
User_176,19635715
User_177,19597410
User_178,19541083
User_179,19525451
User_180,19496640
User_181,19475336
User_182,19467826
User_183,19387308
User_184,19385249
User_185,19377297
User_186,19371094
User_187,19323863
User_188,19288230
User_189,19280985
User_190,19275566
User_191,19249773
User_192,19235253
User_193,19224486
User_194,19177535
User_195,19173520
User_196,19159234
User_197,19129663
User_198,19096429
User_199,19057700
User_200,19042686
User_201,19004915
User_202,18977699
User_203,18924854
User_204,18902662
User_205,18896624
User_206,18881903
User_207,18866617
User_208,18820104
User_209,18800472
User_210,18786942
User_211,18718489
User_212,18704415
User_213,18684675
User_214,18682435
User_215,18652153
User_216,18627597
User_217,18530566
User_218,18512165
User_219,18504036
User_220,18494579
User_221,18478703
User_222,18444701
User_223,18438365
User_224,18419896
User_225,18419254
User_226,18382526
User_227,18358220
User_228,18356769
User_229,18307416
User_230,18302024
User_231,18263598
User_232,18261334
User_233,18255993
User_234,18225214
