player_name,Damage
User_1,67510470
User_2,40636267
User_3,35303292
User_4,32884668
User_5,31480108
User_6,31150349
User_7,31063783
User_8,31006910
User_9,28714696
User_10,27301556
User_11,27279165
User_12,27252166
User_13,26643196
User_14,24977542
User_15,24851613
User_16,24458636
User_17,23826580
User_18,23618824
User_19,23178492
User_20,23085757
User_21,22679041
User_22,22587033
User_23,22461451
User_24,22450584
User_25,22447609
User_26,22421755
User_27,22145670
User_28,22042853
User_29,21770754
User_30,21702403
User_31,21699370
User_32,21410120
User_33,21383410
User_34,21367299
User_35,21347780
User_36,20745664
User_37,20484719
User_38,20475272
User_39,20473985
User_40,20160337
User_41,20150003
User_42,20025871
User_43,19917856
User_44,19775233
User_45,19752454
User_46,19334088
User_47,19264244
User_48,19186326
User_49,19154781
User_50,18976720
User_51,18784530
User_52,18743539
User_53,18673961
User_54,18663542
User_55,18522472
User_56,18509530
User_57,18441314
User_58,18436057
User_59,18384886
User_60,18373683
User_61,18334631
User_62,18317302
User_63,18296937
User_64,18237024
User_65,18229801
User_66,18085028
User_67,18054824
User_68,17817282
User_69,17790522
User_70,17754571
User_71,17751656
User_72,17550960
User_73,17518782
User_74,17454693
User_75,17451200
User_76,17188182
User_77,17120079
User_78,17118467
User_79,17116429
User_80,17079587
User_81,17044702
User_82,17007047
User_83,16928633
User_84,16917348
User_85,16876223
User_86,16859296
User_87,16735344
User_88,16614262
User_89,16610902
User_90,16568397
User_91,16554590
User_92,16498758
User_93,16456711
User_94,16439333
User_95,16374559
User_96,16373226
User_97,16303023
User_98,16287860
User_99,16248341
User_100,16237277
User_101,16235633
User_102,16213841
User_103,16205451
User_104,16176571
User_105,16163278
User_106,16114935
User_107,15973909
User_108,15965478
User_109,15857239
User_110,15834692
User_111,15791543
User_112,15771972
User_113,15752897
User_114,15722500
User_115,15706863
User_116,15687761
User_117,15618079
User_118,15570544
User_119,15557808
User_120,15534466
User_121,15529065
User_122,15437329
User_123,15385006
User_124,15379977
User_125,15353986
User_126,15337511
User_127,15320593
User_128,15257739
User_129,15228908
User_130,15186411
User_131,15103699
User_132,15039547
User_133,15027606
User_134,15024752
User_135,15000201
User_136,14996901
User_137,14982692
User_138,14976041
User_139,14945892
User_140,14860287
User_141,14855480
User_142,14828965
User_143,14812631
User_144,14804618
User_145,14787474
User_146,14752010
User_147,14742063
User_148,14718341
User_149,14686010
User_150,14624335
User_151,14615309
User_152,14580496
User_153,14549380
User_154,14549380
User_155,14453144
User_156,14437645
User_157,14417610
User_158,14413960
User_159,14406684
User_160,14369011
User_161,14359376
User_162,14354275
User_163,14325197
User_164,14321252
User_165,14306766
User_166,14287888
User_167,14280188
User_168,14280030
User_169,14241026
User_170,14212465
User_171,14179615
User_172,14164747
User_173,14152008
User_174,14150865
User_175,14102959
User_176,14101915
User_177,14089411
User_178,14087376
User_179,14080696
User_180,14018830
User_181,14014426
User_182,14001546
User_183,13987597
User_184,13987291
User_185,13961958
User_186,13940758
User_187,13904962
User_188,13856491
User_189,13848093
User_190,13846088
User_191,13835897
User_192,13812484
User_193,13778284
User_194,13758786
User_195,13730715
User_196,13710101
User_197,13675032
User_198,13668429
User_199,13651658
User_200,13639745
User_201,13639514
User_202,13620342
User_203,13603268
User_204,13518187
User_205,13492748
User_206,13468755
User_207,13455530
User_208,13454316
User_209,13450850
User_210,13424919
User_211,13421402
User_212,13412734
User_213,13361738
User_214,13319861
User_215,13302207
User_216,13278679
User_217,13249213
User_218,13246866
User_219,13246607
User_220,13218896
User_221,13186252
User_222,13183809
User_223,13097093
User_224,13032842
User_225,13032522
User_226,13027290
User_227,12973462
User_228,12965697
User_229,12946695
User_230,12901035
User_231,12893494
User_232,12891645
User_233,12875084
User_234,12837004
User_235,12836621
User_236,12833055
User_237,12832160
User_238,12812687
User_239,12807424
User_240,12807169
User_241,12782256
User_242,12779502
User_243,12757183
User_244,12734583
User_245,12726595
User_246,12709117
User_247,12677861
User_248,12666737
User_249,12661172
User_250,12632255
User_251,12632253
User_252,12572292
User_253,12486601
User_254,12479776
User_255,12468969
User_256,12467535
User_257,12460957
User_258,12459420
User_259,12449395
User_260,12445117
User_261,12432482
User_262,12431373
User_263,12399211
User_264,12359414
User_265,12349661
User_266,12330243
User_267,12298649
User_268,12292695
User_269,12274262
User_270,12269097
User_271,12254799
User_272,12247246
User_273,12215640
User_274,12214637
User_275,12195664
User_276,12175563
User_277,12156371
User_278,12155911
User_279,12133364
User_280,12130849
User_281,12127865
User_282,12127147
User_283,12104774
User_284,12099232
User_285,12082579
User_286,12077907
User_287,12055725
