player_name,Damage
User_1,27348435
User_2,17930679
User_3,14055622
User_4,13300409
User_5,13018068
User_6,12634566
User_7,12332524
User_8,11992428
User_9,11135993
User_10,10857421
User_11,10224896
User_12,9439347
User_13,9234078
User_14,9184876
User_15,8912860
User_16,8482492
User_17,8093475
User_18,7698092
User_19,7636027
User_20,7573398
User_21,7564913
User_22,7539666
User_23,7471198
User_24,7428021
User_25,7306364
User_26,7220220
User_27,7210494
User_28,7125578
User_29,7122292
User_30,7027295
User_31,6949322
User_32,6922764
User_33,6864563
User_34,6812796
User_35,6705444
User_36,6643272
User_37,6639495
User_38,6462553
User_39,6428890
User_40,6423819
User_41,6333131
User_42,6326558
User_43,6142206
User_44,5986208
User_45,5928255
User_46,5888951
User_47,5861005
User_48,5853390
User_49,5805126
User_50,5794125
User_51,5791656
User_52,5725504
User_53,5685622
User_54,5683191
User_55,5662465
User_56,5644167
User_57,5636584
User_58,5622523
User_59,5607870
User_60,5590991
User_61,5578365
User_62,5540471
User_63,5533686
User_64,5493721
User_65,5382608
User_66,5343942
User_67,5279024
User_68,5269031
User_69,5125417
User_70,5102222
User_71,5100446
User_72,5066378
User_73,5029336
User_74,4989753
User_75,4982319
User_76,4979452
User_77,4951536
User_78,4945915
User_79,4924575
User_80,4918473
User_81,4916360
User_82,4898076
User_83,4893021
User_84,4853080
User_85,4842405
User_86,4836467
User_87,4805328
User_88,4784528
User_89,4768965
User_90,4741264
User_91,4736422
User_92,4731793
User_93,4729911
User_94,4728326
User_95,4722098
User_96,4708241
User_97,4699965
User_98,4653654
User_99,4643422
User_100,4624262
User_101,4615123
User_102,4603169
User_103,4598570
User_104,4597216
User_105,4582895
User_106,4530721
User_107,4511054
User_108,4498809
User_109,4463604
User_110,4459865
User_111,4452701
User_112,4444356
User_113,4410958
User_114,4406728
User_115,4400040
User_116,4387526
User_117,4379540
User_118,4320841
User_119,4308856
User_120,4308151
User_121,4305426
User_122,4265124
User_123,4249656
User_124,4228994
User_125,4227889
User_126,4219003
User_127,4217914
User_128,4199735
User_129,4197802
User_130,4188078
User_131,4177233
User_132,4151442
User_133,4149797
User_134,4138270
User_135,4135612
User_136,4128210
User_137,4127790
User_138,4123816
User_139,4123569
User_140,4123129
User_141,4083550
User_142,4075448
User_143,4054533
User_144,4046772
User_145,4040368
User_146,4032541
User_147,4023534
User_148,4016860
User_149,4003379
User_150,3995096
User_151,3994022
User_152,3976843
User_153,3948508
User_154,3919327
User_155,3915402
User_156,3914243
User_157,3909838
User_158,3898392
User_159,3898193
User_160,3895907
User_161,3860927
User_162,3856884
User_163,3851511
User_164,3849187
User_165,3847166
User_166,3842197
User_167,3816811
User_168,3809927
User_169,3803511
User_170,3796321
User_171,3786393
User_172,3780626
User_173,3771492
User_174,3768624
User_175,3768461
User_176,3766541
User_177,3761501
User_178,3751252
User_179,3749930
User_180,3743566
User_181,3725401
User_182,3725365
User_183,3716669
User_184,3662960
User_185,3658731
User_186,3654448
User_187,3639845
User_188,3630724
User_189,3630282
User_190,3613736
User_191,3606466
User_192,3602744
User_193,3585577
User_194,3581031
User_195,3561679
User_196,3555133
User_197,3549374
User_198,3540445
User_199,3539585
User_200,3539020
User_201,3538700
User_202,3538449
User_203,3532222
User_204,3522090
User_205,3518423
User_206,3512033
User_207,3498611
User_208,3473125
User_209,3470991
User_210,3468771
User_211,3466231
User_212,3458049
User_213,3455220
User_214,3449436
User_215,3447150
User_216,3445583
User_217,3442588
User_218,3439833
User_219,3399831
User_220,3397971
User_221,3395471
User_222,3390265
User_223,3374764
User_224,3365374
User_225,3355370
User_226,3344134
User_227,3340791
User_228,3336037
User_229,3330223
User_230,3328212
User_231,3309186
User_232,3308825
User_233,3294252
User_234,3293278
User_235,3291722
User_236,3270372
User_237,3266223
User_238,3264719
User_239,3260375
User_240,3233864
User_241,3233665
User_242,3233114
User_243,3229152
User_244,3225076
User_245,3221262
User_246,3211326
User_247,3209578
User_248,3203381
User_249,3199744
User_250,3193234
User_251,3191971
User_252,3189806
User_253,3185117
User_254,3181687
User_255,3174842
User_256,3174137
User_257,3171228
User_258,3161838
User_259,3160704
User_260,3160177
User_261,3158209
User_262,3154847
User_263,3150562
User_264,3150558
User_265,3147368
User_266,3147172
User_267,3146670
User_268,3133184
User_269,3125284
User_270,3122943
User_271,3121350
User_272,3121029
User_273,3115361
User_274,3114253
User_275,3111884
User_276,3111356
User_277,3107573
User_278,3105965
User_279,3103193
User_280,3101403
User_281,3098587
User_282,3085714
User_283,3085519
User_284,3085455
User_285,3069617
User_286,3068504
User_287,3065632
User_288,3041803
User_289,3035503
User_290,3029636
User_291,3020473
User_292,3008110
User_293,3001654
User_294,2997697
User_295,2992898
User_296,2991610
User_297,2978372
User_298,2977978
User_299,2971230
User_300,2971129
User_301,2967013
User_302,2966079
User_303,2964272
User_304,2953119
User_305,2952230
User_306,2948584
User_307,2944036
User_308,2941074
User_309,2940546
User_310,2935485
User_311,2930878
User_312,2928934
User_313,2924604
User_314,2920263
User_315,2918243
User_316,2917449
User_317,2914430
User_318,2912530
User_319,2907426
User_320,2905337
User_321,2897527
User_322,2888662
User_323,2880701
User_324,2873533
User_325,2871197
