player_name,Damage
User_1,36705986
User_2,34982738
User_3,29269496
User_4,24276070
User_5,22280171
User_6,20383505
User_7,20079550
User_8,20069255
User_9,19615489
User_10,19574184
User_11,18700940
User_12,17766750
User_13,17508148
User_14,17097959
User_15,17039806
User_16,17016046
User_17,16912070
User_18,16760683
User_19,16649771
User_20,16520657
User_21,16221409
User_22,16052446
User_23,16001905
User_24,15998713
User_25,15850117
User_26,15515350
User_27,15501461
User_28,15490000
User_29,15321223
User_30,15310467
User_31,14837302
User_32,14832093
User_33,14640997
User_34,14637824
User_35,14579527
User_36,14535207
User_37,14482714
User_38,14462652
User_39,14402505
User_40,14318648
User_41,14297385
User_42,14265292
User_43,14263262
User_44,14250293
User_45,14015063
User_46,13983141
User_47,13927930
User_48,13867691
User_49,13843436
User_50,13682911
User_51,13654314
User_52,13645793
User_53,13586372
User_54,13571386
User_55,13554300
User_56,13515987
User_57,13506318
User_58,13489618
User_59,13367055
User_60,13351299
User_61,13300426
User_62,13200188
User_63,13177750
User_64,13170462
User_65,13090241
User_66,13057426
User_67,13000723
User_68,12973340
User_69,12901774
User_70,12879074
User_71,12827031
User_72,12802138
User_73,12795176
User_74,12784627
User_75,12778949
User_76,12766903
User_77,12683434
User_78,12679025
User_79,12594186
User_80,12432576
User_81,12423504
User_82,12281466
User_83,12245755
User_84,12220342
User_85,12216943
User_86,12173863
User_87,12171850
User_88,12127141
User_89,12126580
User_90,12049022
User_91,12048336
User_92,12006449
User_93,11950137
User_94,11867691
User_95,11863238
User_96,11807594
User_97,11724895
User_98,11642172
User_99,11630499
User_100,11627322
User_101,11608911
User_102,11570178
User_103,11564222
User_104,11516863
User_105,11462778
User_106,11421246
User_107,11411468
User_108,11409597
User_109,11382781
User_110,11380221
User_111,11379563
User_112,11354874
User_113,11325861
User_114,11240491
User_115,11235992
User_116,11221079
User_117,11213573
User_118,11208500
User_119,11127033
User_120,11090222
User_121,11080052
User_122,11077366
User_123,11053513
User_124,11051845
User_125,11049690
User_126,11037659
User_127,11030802
User_128,10973506
User_129,10948082
User_130,10940918
User_131,10861847
User_132,10852103
User_133,10825367
User_134,10817251
User_135,10784418
User_136,10773469
User_137,10772493
User_138,10772352
User_139,10740384
User_140,10665724
User_141,10658511
User_142,10654890
User_143,10652422
User_144,10618800
User_145,10600691
User_146,10589980
User_147,10564770
User_148,10512381
User_149,10496000
User_150,10491367
User_151,10445974
User_152,10444435
User_153,10442071
User_154,10428959
User_155,10399577
User_156,10393814
User_157,10335566
User_158,10321067
User_159,10308258
User_160,10300615
User_161,10299248
User_162,10281180
User_163,10269574
User_164,10255567
User_165,10209619
User_166,10200032
User_167,10184413
User_168,10180189
User_169,10173285
User_170,10165724
User_171,10143220
User_172,10137400
User_173,10125195
User_174,10120411
User_175,10102273
User_176,10101790
User_177,10096324
User_178,10080567
User_179,10075352
User_180,10050115
User_181,10047988
User_182,10022542
User_183,10011651
User_184,10008261
User_185,9997301
User_186,9965896
User_187,9947039
User_188,9928259
User_189,9913397
User_190,9860559
User_191,9817794
User_192,9810692
User_193,9737069
User_194,9730833
User_195,9689510
User_196,9685060
User_197,9660208
User_198,9656602
User_199,9649784
User_200,9620035
User_201,9601412
User_202,9598008
User_203,9583800
User_204,9530410
User_205,9524730
User_206,9512352
User_207,9499592
User_208,9494026
User_209,9490810
User_210,9482878
User_211,9451078
User_212,9397647
User_213,9369979
User_214,9355802
User_215,9355652
User_216,9342713
User_217,9334309
User_218,9319004
User_219,9288009
User_220,9281548
User_221,9267556
User_222,9256392
User_223,9256154
User_224,9250676
User_225,9210196
User_226,9204482
User_227,9198009
User_228,9185644
User_229,9162047
User_230,9149803
User_231,9147996
User_232,9126096
User_233,9125668
User_234,9124092
User_235,9112710
User_236,9107710
User_237,9106697
User_238,9099742
User_239,9099640
User_240,9057851
User_241,9040016
User_242,9039719
User_243,9022964
User_244,9017831
User_245,8989819
User_246,8988338
User_247,8940666
User_248,8929803
User_249,8923440
User_250,8920910
User_251,8919312
User_252,8913912
User_253,8890482
User_254,8878531
User_255,8871529
User_256,8869416
User_257,8823217
User_258,8802982
User_259,8800161
User_260,8771503
User_261,8771338
User_262,8747880
User_263,8731031
User_264,8721986
User_265,8720201
User_266,8705034
User_267,8697398
User_268,8686964
User_269,8685874
User_270,8676109
User_271,8673661
User_272,8650846
User_273,8649000
User_274,8646760
User_275,8644140
User_276,8643945
User_277,8635841
User_278,8607338
User_279,8605004
User_280,8600305
User_281,8578602
User_282,8563701
User_283,8537718
User_284,8535870
User_285,8533454
User_286,8532725
User_287,8524959
User_288,8518547
User_289,8514327
User_290,8506090
User_291,8494613
User_292,8469326
User_293,8441951
User_294,8427068
User_295,8405258
User_296,8402134
User_297,8396120
User_298,8395002
User_299,8392681
User_300,8378365
User_301,8369985
User_302,8363721
User_303,8349263
User_304,8340714
User_305,8322366
User_306,8312458
User_307,8312182
User_308,8311779
User_309,8292664
User_310,8272074
User_311,8247798
User_312,8247445
User_313,8237470
User_314,8224951
User_315,8218250
User_316,8209032
User_317,8202101
User_318,8201237
User_319,8200698
User_320,8191155
User_321,8190502
User_322,8188854
User_323,8188769
User_324,8170889
User_325,8170604
User_326,8168081
User_327,8166472
User_328,8155757
User_329,8150099
User_330,8148464
User_331,8126963
User_332,8115427
User_333,8115329
User_334,8113999
User_335,8099048
User_336,8080792
User_337,8067823
User_338,8060213
User_339,8059391
User_340,8048249
User_341,8037021
User_342,8028694
User_343,8019139
User_344,8018604
User_345,8013151
User_346,8007091
User_347,7998791
User_348,7994725
User_349,7991424
User_350,7990896
User_351,7979842
User_352,7973702
User_353,7973317
User_354,7971141
User_355,7968573
User_356,7961263
User_357,7955792
User_358,7953291
User_359,7945161
User_360,7943842
User_361,7929716
User_362,7928433
User_363,7913756
User_364,7904083
User_365,7903805
User_366,7901900
User_367,7898924
User_368,7892616
User_369,7887533
User_370,7854136
User_371,7835262
User_372,7814423
User_373,7806973
User_374,7805378
User_375,7793462
User_376,7789629
User_377,7783339
User_378,7777578
User_379,7769435
User_380,7763189
User_381,7756389
User_382,7746897
User_383,7746455
User_384,7740882
User_385,7739595
User_386,7738779
User_387,7730562
User_388,7730212
User_389,7725346
User_390,7722590
User_391,7712286
User_392,7688028
User_393,7677674
User_394,7676612
User_395,7666114
User_396,7663312
User_397,7661326
User_398,7659928
User_399,7650401
User_400,7618979
User_401,7618361
User_402,7616375
User_403,7614782
