player_name,Damage
User_1,52536854
User_2,41084856
User_3,29900753
User_4,28866675
User_5,27434916
User_6,27373548
User_7,25524189
User_8,25214600
User_9,24895626
User_10,22188560
User_11,21973803
User_12,21644833
User_13,21547955
User_14,21542581
User_15,20880115
User_16,20156998
User_17,18579501
User_18,17804515
User_19,17433302
User_20,17404645
User_21,17374413
User_22,17231467
User_23,17064349
User_24,16932097
User_25,16658983
User_26,16472578
User_27,16226057
User_28,15834065
User_29,15761343
User_30,15747678
User_31,15253349
User_32,15230999
User_33,15183794
User_34,14958503
User_35,14845667
User_36,14564987
User_37,14539104
User_38,14463991
User_39,14365408
User_40,14014521
User_41,13951469
User_42,13931004
User_43,13753447
User_44,13495319
User_45,13440619
User_46,13281525
User_47,13267750
User_48,13233901
User_49,13192276
User_50,13064240
User_51,13039844
User_52,12928510
User_53,12913816
User_54,12847919
User_55,12619491
User_56,12587524
User_57,12585849
User_58,12543682
User_59,12474897
User_60,12379737
User_61,12365392
User_62,12310935
User_63,12247792
User_64,12233535
User_65,12164494
User_66,12157769
User_67,11955527
User_68,11864893
User_69,11820611
User_70,11583484
User_71,11483117
User_72,11454359
User_73,11370934
User_74,11364446
User_75,11306628
User_76,11259336
User_77,11252793
User_78,11235987
User_79,11232149
User_80,11187453
User_81,11125870
User_82,11115415
User_83,11111662
User_84,11106679
User_85,11104531
User_86,11008039
User_87,10912209
User_88,10884016
User_89,10851364
User_90,10806899
User_91,10744028
User_92,10723427
User_93,10651551
User_94,10617454
User_95,10610745
User_96,10526636
User_97,10407718
User_98,10372009
User_99,10344459
User_100,10329690
User_101,10299222
User_102,10237574
User_103,10217457
User_104,10191627
User_105,10141681
User_106,10140397
User_107,10134098
User_108,10131082
User_109,10124103
User_110,10107005
User_111,10097331
User_112,10096603
User_113,10074834
User_114,10036252
User_115,10025741
User_116,10018588
User_117,10010555
User_118,9939549
User_119,9918274
User_120,9913365
User_121,9869720
User_122,9868358
User_123,9842772
User_124,9797252
User_125,9773777
User_126,9731050
User_127,9722708
User_128,9695428
User_129,9671541
User_130,9661533
User_131,9608840
User_132,9597309
User_133,9587261
User_134,9550045
User_135,9549466
User_136,9521077
User_137,9512072
User_138,9469915
User_139,9469180
User_140,9464946
User_141,9453814
User_142,9446453
User_143,9438906
User_144,9388629
User_145,9368313
User_146,9362715
User_147,9334785
User_148,9312002
User_149,9297277
User_150,9294089
User_151,9271813
User_152,9227896
User_153,9217462
User_154,9192812
User_155,9192386
User_156,9148032
User_157,9119946
User_158,9118086
User_159,9095308
User_160,9092220
User_161,9063695
User_162,9059618
User_163,9058850
User_164,9020823
User_165,9002640
User_166,8996039
User_167,8957781
User_168,8947606
User_169,8940706
User_170,8940321
User_171,8937647
User_172,8920054
User_173,8905434
User_174,8894478
User_175,8878042
User_176,8870144
User_177,8856201
User_178,8836321
User_179,8806769
User_180,8798709
User_181,8782970
User_182,8756488
User_183,8752951
User_184,8742180
User_185,8685465
User_186,8665238
User_187,8660274
User_188,8636858
User_189,8630618
User_190,8629998
User_191,8629530
User_192,8615243
User_193,8515092
User_194,8481208
User_195,8466845
User_196,8442581
User_197,8437758
User_198,8431283
User_199,8423046
User_200,8414788
User_201,8392391
User_202,8391294
User_203,8375489
User_204,8354687
User_205,8331915
User_206,8289382
User_207,8286218
User_208,8284449
User_209,8275114
User_210,8268438
User_211,8260146
User_212,8234899
User_213,8234617
User_214,8233858
User_215,8215165
User_216,8172398
User_217,8166532
User_218,8160298
User_219,8158426
User_220,8096462
User_221,8089456
User_222,8076002
User_223,8068748
User_224,8054865
User_225,8011834
User_226,7954382
User_227,7928240
User_228,7910622
User_229,7876950
User_230,7873143
User_231,7868668
User_232,7863375
User_233,7848039
User_234,7822610
User_235,7815950
User_236,7799651
User_237,7798574
User_238,7791095
User_239,7775753
User_240,7762081
User_241,7754335
User_242,7749201
User_243,7744365
User_244,7703335
User_245,7690888
User_246,7681824
User_247,7642065
User_248,7631870
User_249,7627190
User_250,7623379
User_251,7594173
User_252,7582574
User_253,7572096
User_254,7531478
User_255,7493845
User_256,7492585
User_257,7480996
User_258,7459728
User_259,7453886
User_260,7434125
User_261,7434010
User_262,7419506
User_263,7412025
User_264,7406706
User_265,7404207
User_266,7403177
User_267,7399164
User_268,7397784
User_269,7397300
User_270,7391821
User_271,7386594
User_272,7351681
User_273,7341913
User_274,7318014
User_275,7306445
User_276,7300861
User_277,7299603
User_278,7287924
User_279,7260967
User_280,7254431
User_281,7234727
User_282,7230914
User_283,7226666
User_284,7204540
User_285,7199392
User_286,7195888
User_287,7187297
User_288,7180603
User_289,7180554
User_290,7177714
User_291,7175586
User_292,7152274
User_293,7150493
User_294,7143827
User_295,7115582
User_296,7110209
