player_name,Damage
User_1,148596896
User_2,120066304
User_3,53839793
User_4,44454816
User_5,40900346
User_6,40824002
User_7,36466797
User_8,34918224
User_9,33328063
User_10,31672660
User_11,30984243
User_12,30091062
User_13,30065248
User_14,30015998
User_15,29627270
User_16,29323259
User_17,29190503
User_18,29142531
User_19,28585087
User_20,28480240
User_21,27019193
User_22,26995953
User_23,26717877
User_24,26588214
User_25,26308103
User_26,25950587
User_27,25613222
User_28,25579305
User_29,25573936
User_30,25167830
User_31,24663113
User_32,24534751
User_33,24304842
User_34,24227964
User_35,24131645
User_36,23478908
User_37,23403357
User_38,23300180
User_39,23221779
User_40,23179468
User_41,23103314
User_42,22892883
User_43,22608993
User_44,22108481
User_45,22004414
User_46,21935339
User_47,21897973
User_48,21887853
User_49,21711204
User_50,21499353
User_51,21474836
User_52,21474836
User_53,21353601
User_54,21339451
User_55,21332066
User_56,21262094
User_57,21171029
User_58,20961371
User_59,20960528
User_60,20753409
User_61,20744952
User_62,20734564
User_63,20712170
User_64,20710118
User_65,20657655
User_66,20563564
User_67,20432604
User_68,20175719
User_69,20073862
User_70,19934753
User_71,19930999
User_72,19804916
User_73,19615963
User_74,19515504
User_75,19496746
User_76,19380864
User_77,19289415
User_78,19237210
User_79,19164202
User_80,19124884
User_81,19099142
User_82,18969937
User_83,18925335
User_84,18828618
User_85,18828418
User_86,18646849
User_87,18593158
User_88,18580470
User_89,18549521
User_90,18548767
User_91,18521682
User_92,18481723
User_93,18354130
User_94,18323060
User_95,18295626
User_96,18166662
User_97,18157999
User_98,18142950
User_99,18087470
User_100,18067126
User_101,18028193
User_102,17934695
User_103,17909642
User_104,17880633
User_105,17797238
User_106,17726594
User_107,17650913
User_108,17599736
User_109,17570556
User_110,17552819
User_111,17502104
User_112,17459041
User_113,17433448
User_114,17423018
User_115,17415809
User_116,17367570
User_117,17284628
User_118,17267871
User_119,17198950
User_120,17160233
User_121,17156335
User_122,17019174
User_123,16965302
User_124,16835218
User_125,16825753
User_126,16816000
User_127,16789671
User_128,16785562
User_129,16736374
User_130,16714580
User_131,16677772
User_132,16667883
User_133,16655436
User_134,16642545
User_135,16577588
User_136,16492800
User_137,16375463
User_138,16337675
User_139,16324981
User_140,16313661
User_141,16281325
User_142,16241249
User_143,16216145
User_144,16168893
User_145,16161310
User_146,16157847
User_147,16117542
User_148,16079059
User_149,16069337
User_150,15970830
User_151,15938165
User_152,15922514
User_153,15908085
User_154,15895001
User_155,15833665
User_156,15826802
User_157,15800496
User_158,15799203
User_159,15785794
User_160,15758570
User_161,15750778
User_162,15740167
User_163,15723539
User_164,15690677
User_165,15665785
User_166,15635493
User_167,15634549
User_168,15633973
User_169,15631919
User_170,15625213
User_171,15598695
User_172,15488827
User_173,15421020
User_174,15388228
User_175,15382744
User_176,15358786
User_177,15325917
User_178,15298660
User_179,15294410
User_180,15287105
User_181,15280286
User_182,15245989
User_183,15226890
User_184,15219590
User_185,15210246
User_186,15166131
User_187,15005205
User_188,14939842
User_189,14931129
User_190,14911141
User_191,14897419
User_192,14894360
User_193,14890397
User_194,14865862
User_195,14844602
User_196,14822712
User_197,14820247
User_198,14802246
User_199,14769621
User_200,14754835
User_201,14738538
User_202,14734409
User_203,14679868
User_204,14667852
User_205,14645220
User_206,14621051
User_207,14581282
User_208,14560327
User_209,14515931
User_210,14463486
User_211,14462467
User_212,14456174
User_213,14449730
User_214,14447763
User_215,14400116
User_216,14374238
User_217,14345394
User_218,14322027
User_219,14321614
User_220,14301425
User_221,14301022
User_222,14293597
User_223,14243504
User_224,14222683
User_225,14213648
User_226,14204215
User_227,14202772
User_228,14190391
User_229,14177224
User_230,14154609
User_231,14151267
User_232,14096239
User_233,14094774
User_234,14077460
User_235,14070003
User_236,14055598
User_237,14045329
User_238,14006293
User_239,13999323
User_240,13952572
User_241,13942622
User_242,13921857
User_243,13886016
User_244,13881458
User_245,13865699
User_246,13851043
User_247,13799884
User_248,13782835
User_249,13690141
User_250,13644830
User_251,13641479
User_252,13633198
User_253,13630487
User_254,13630007
User_255,13594697
User_256,13592110
User_257,13591994
User_258,13571770
User_259,13565889
User_260,13526625
User_261,13524074
User_262,13515277
User_263,13504763
User_264,13497893
User_265,13484305
User_266,13459761
User_267,13454847
User_268,13439065
User_269,13424530
User_270,13420806
User_271,13400110
User_272,13379410
User_273,13373529
User_274,13364809
User_275,13363399
User_276,13360843
User_277,13351689
User_278,13347346
User_279,13336669
User_280,13332272
User_281,13329113
User_282,13301836
User_283,13279669
User_284,13278618
User_285,13276072
User_286,13251566
User_287,13249352
User_288,13241428
User_289,13237875
User_290,13209388
User_291,13186022
User_292,13183522
User_293,13180310
User_294,13163803
User_295,13122523
User_296,13111656
User_297,13111555
User_298,13110069
User_299,13101442
User_300,13098868
User_301,13072223
User_302,13060806
User_303,13058211
User_304,13055183
User_305,13052694
User_306,13046245
User_307,13041976
User_308,13014074
User_309,12993275
User_310,12982729
User_311,12977958
User_312,12962668
User_313,12961188
User_314,12924689
User_315,12922291
User_316,12919997
User_317,12917707
User_318,12914278
User_319,12891496
User_320,12876954
User_321,12861821
User_322,12854671
User_323,12854275
User_324,12853432
User_325,12846795
User_326,12837723
User_327,12821247
User_328,12789112
User_329,12786989
User_330,12779034
User_331,12733200
User_332,12713916
User_333,12713574
User_334,12707666
User_335,12699563
User_336,12660119
User_337,12656384
User_338,12651432
User_339,12645176
User_340,12632111
User_341,12629285
User_342,12596500
User_343,12579784
User_344,12551092
User_345,12550200
User_346,12544107
User_347,12530736
User_348,12529498
User_349,12528462
User_350,12524040
User_351,12518925
User_352,12511873
User_353,12499378
User_354,12494719
User_355,12480287
User_356,12478056
User_357,12449490
User_358,12416790
User_359,12402525
User_360,12393623
User_361,12392022
User_362,12382846
User_363,12353110
User_364,12348194
User_365,12338483
User_366,12332160
User_367,12330446
User_368,12306396
User_369,12305538
User_370,12296590
User_371,12258569
User_372,12252645
User_373,12236784
User_374,12223013
User_375,12219732
User_376,12217368
User_377,12217368
User_378,12189174
User_379,12186661
User_380,12161433
User_381,12141774
User_382,12137984
User_383,12124876
User_384,12122411
User_385,12117932
User_386,12113794
User_387,12108326
User_388,12099626
User_389,12086946
User_390,12085193
User_391,12081876
User_392,12074829
User_393,12058073
User_394,12055663
User_395,12048130
User_396,12042932
User_397,12016768
User_398,12010804
User_399,12006775
User_400,11991383
User_401,11983221
User_402,11978425
User_403,11972442
User_404,11963207
User_405,11930036
User_406,11929007
User_407,11915713
User_408,11914518
User_409,11904437
User_410,11902006
User_411,11890275
User_412,11890069
User_413,11880619
User_414,11868477
User_415,11867736
User_416,11867581
User_417,11845930
User_418,11841575
User_419,11836406
User_420,11821103
User_421,11814482
User_422,11808400
User_423,11772867
User_424,11769402
User_425,11763077
User_426,11760007
User_427,11754986
User_428,11741188
User_429,11715925
User_430,11704146
User_431,11703661
User_432,11696032
User_433,11682532
User_434,11672556
User_435,11663994
User_436,11645844
User_437,11631281
User_438,11630797
User_439,11628784
User_440,11625389
User_441,11614023
User_442,11590786
User_443,11585060
User_444,11584497
User_445,11571938
User_446,11571831
User_447,11570032
User_448,11569587
User_449,11568776
User_450,11557764
User_451,11556547
User_452,11554469
User_453,11548413
User_454,11546303
User_455,11536091
User_456,11526052
User_457,11523390
User_458,11513951
User_459,11512206
User_460,11508013
User_461,11506334
User_462,11495668
User_463,11488360
User_464,11483386
User_465,11478839
User_466,11466677
User_467,11465030
User_468,11462084
User_469,11458633
User_470,11452532
User_471,11430637
User_472,11426241
User_473,11424380
User_474,11420974
User_475,11394573
User_476,11384484
User_477,11375090
User_478,11366968
User_479,11365426
User_480,11361238
User_481,11358243
User_482,11356961
User_483,11347557
User_484,11342209
User_485,11335784
User_486,11331244
User_487,11323241
User_488,11307949
User_489,11296374
User_490,11294046
User_491,11293824
User_492,11280210
User_493,11279247
User_494,11273873
User_495,11266512
User_496,11265153
User_497,11263093
User_498,11262674
User_499,11256643
User_500,11249516
