player_name,career_kills,career_wins,career_revives
User_1,379649.0,21010.0,30026.0
User_2,357870.0,19715.0,37057.0
User_3,351847.0,12109.0,16917.0
User_4,282247.0,11058.0,18389.0
User_5,281412.0,17064.0,31701.0
User_6,273258.0,23949.0,40133.0
User_7,238458.0,12467.0,19928.0
User_8,234079.0,12725.0,25544.0
User_9,228665.0,13233.0,32318.0
User_10,222504.0,12836.0,24829.0
User_11,214353.0,14119.0,53768.0
User_12,213352.0,12371.0,24002.0
User_13,213459.0,11229.0,18795.0
User_14,207112.0,5444.0,15709.0
User_15,204907.0,11942.0,23240.0
User_16,204860.0,7712.0,17925.0
User_17,200826.0,16064.0,25246.0
User_18,199933.0,11689.0,22790.0
User_19,203954.0,10995.0,20603.0
User_20,196553.0,11517.0,22485.0
User_21,192487.0,11311.0,22118.0
User_22,192417.0,10716.0,19513.0
User_23,192113.0,11464.0,22300.0
User_24,191775.0,13067.0,29648.0
User_25,193514.0,15604.0,17980.0
User_26,186476.0,9153.0,16642.0
User_27,186122.0,9720.0,33048.0
User_28,183647.0,6942.0,10063.0
User_29,183487.0,10866.0,21320.0
User_30,182857.0,9298.0,16465.0
User_31,182506.0,10804.0,21216.0
User_32,178429.0,11585.0,22090.0
User_33,178172.0,10809.0,21108.0
User_34,177314.0,10540.0,20747.0
User_35,176505.0,10499.0,20674.0
User_36,176723.0,12975.0,23790.0
User_37,181806.0,10790.0,16953.0
User_38,174932.0,12263.0,39756.0
User_39,174620.0,10403.0,20504.0
User_40,173633.0,10353.0,20414.0
User_41,173535.0,9061.0,18163.0
User_42,173419.0,10094.0,22998.0
User_43,177250.0,7647.0,15045.0
User_44,168425.0,11987.0,18278.0
User_45,167146.0,11158.0,21254.0
User_46,166820.0,7674.0,13994.0
User_47,165954.0,10584.0,20926.0
User_48,166391.0,9012.0,18539.0
User_49,164114.0,9869.0,19555.0
User_50,163286.0,9827.0,19480.0
User_51,164256.0,9656.0,17578.0
User_52,162689.0,11246.0,34922.0
User_53,162660.0,10393.0,24661.0
User_54,161530.0,13594.0,18270.0
User_55,161094.0,10007.0,13987.0
User_56,160147.0,8373.0,17570.0
User_57,159636.0,7968.0,14219.0
User_58,158003.0,9558.0,19003.0
